x;y;z
0.654383023366645;1.0;0.8094964225258946
0.3625206670536572;0.0;0.323112536146758
0.2531010836390221;0.5645902828577161;0.5643951669864272
0.3735495701061621;0.4162488279851302;0.3707960124613622
0.7315430039403724;0.4019620993567726;0.8427670057515214
0.6280874198127968;0.6778242499257177;0.8011932665408851
0.5113660658836385;0.6940227903808199;0.7431515350969609
0.4012918415867377;0.7757455501201357;0.4857343359431282
0.5780107075876669;0.707885353215019;0.6230675287531163
0.6326727187113276;0.7787897657767864;0.6354793715072728
0.5811471176939844;0.7674250250541348;0.4087388994129655
0.6135386418963739;0.72344816546656;0.5519070504534079
0.6404533814630744;0.4480328773515905;0.8055070786983587
0.4416396094804017;0.6648170035457803;0.6940931615125246
0.4595440038129226;0.3102832819791154;0.6848292964271501
0.8065498078864386;0.4798666786968409;0.3689681957807285
0.5538852307701212;0.2849196380426401;0.8065311364505127
0.7741933237126563;0.4089248171734061;0.4864350375353866
0.514348360753667;0.7491198849111622;0.6685657482498633
0.5027890941585063;0.5162350771454289;0.8906236612799743
0.5585736098944865;0.5416367796891323;0.792590013024347
0.3927094435692749;0.5350473221653408;0.5397809491045386
0.5378274366609405;0.477824433066203;0.6926299339934944
0.6470329192518194;0.6880349499750297;0.6670265406548161
0.731418225464763;0.601000000420494;0.6923284740241347
0.5243618990220817;0.723075597427374;0.2579920446017086
0.549307787850761;0.7840441071229795;0.6443525755245445
0.7686341631464539;0.3215719782704415;0.5358214761613267
0.522962397723949;0.2964977413214416;0.7314086420914871
0.5748502726331711;0.5243880863592343;0.5879332850138622
0.4783982822672491;0.5684372923211534;0.744191583676715
0.7095773219348362;0.4468656450730044;0.5509418121618876
0.6244753884838334;0.5485545961286762;0.7253564045919091
0.7078496704722862;0.7656406753426751;0.5359310942104507
0.7057734664600246;0.2317043683013839;0.4878065473255577
0.4995939741308191;0.7137313807193876;0.4593893691283683
0.4970353417182543;0.8099113964915532;0.7168262769232138
0.2890165046987664;0.7041055241578453;0.7329763254641497
0.8772550810331948;0.4774766173313564;0.584937306530444
0.411001208988701;0.532352686579786;0.775813525532215
