x;y;z
0.49361973144174753;0.746316846425198;0.1128056483417381
0.46957855334281634;0.7829566766461333;0.12283516559384722
0.4527749394455737;0.8094601870222463;0.133857717844538
0.2015662032549566;0.3186190327787284;0.7876579148465416
0.21254140045936895;0.33052077635721516;0.8071696798456396
0.22451080877697008;0.3383390542117501;0.8190014233078972
0.5467121228271045;0.2763909013649869;0.012166558912735485
0.4862879154301905;0.20881917704748731;0.013534172330626556
0.43746222912610605;0.16469013612572894;0.023067926773130912
0.4729257316084704;0.1846833784213182;0.008969923520597362
0.5088970425161107;0.661883490418658;0.8690118883241763
0.564777050369371;0.6065868144761233;0.8087280373995296
0.6072400084964831;0.564445311085282;0.7647954571223753
0.3640875890848832;0.9653666055803031;0.15056191527300333
0.3634618305689804;0.9670480432277666;0.1461470887972399
0.5510276755995407;0.5016597187791888;0.4791264234328865
0.5517309983815838;0.5194534534543873;0.5189465893672679
0.5387017618935056;0.5689877919366236;0.4935439360337011
0.5647421292001998;0.48566730518966267;0.5748260520800399
0.5352031092121117;0.6847390208634989;0.09602392300812072
0.566999059771694;0.6376725168540083;0.08683755734531456
0.5824886275718589;0.6433201099029233;0.0979147662656403
0.5979594549697093;0.5695562730137789;0.06898288714908266
0.5933342989094788;0.4212292326076385;0.3292328427177069
0.5691805778622401;0.4362542095706532;0.38066399118198574
0.6161028844857384;0.4691149341571782;0.3503522257987601
0.5561625721339216;0.4781676390323344;0.43907437968696417
0.5024994611584276;0.38236538199619596;0.41569695781227695
0.4163777675254744;0.8634429214398008;0.1502848963579405
0.402271229416411;0.8823210293102808;0.1661717721110898
0.396268242708884;0.8969556258363877;0.15617495150904193
0.4694094905938221;0.8001262215212696;0.23204942872730078
0.432596276433271;0.8226378784129285;0.28696364967448706
0.40545850695285296;0.8452599989756686;0.259587098775958
0.45433044473188555;0.8191236962844436;0.33548462985664745
0.39785011201386017;0.8300313006087754;0.3382651350348867
0.08298824446320607;0.2491520463597468;0.5285426078749671
0.10678958680609302;0.2610449417865094;0.6010306420582808
0.09333115274768496;0.2533370722506612;0.5819779100000364
0.14867387803258536;0.27681055510966185;0.6880014497250333
0.3032620230320694;0.43264991414796194;0.9033736845818554
0.31005178326603977;0.4727258871474132;0.9222470412000089
0.32072103262326784;0.4863875666306722;0.9286925488599164
0.3124959696806455;0.4970394920017499;0.9314471466797873
0.5905828850051554;0.49163229499357497;0.6620609480933102
0.5982754218511193;0.42522650027655934;0.6479867632695525
0.49730910285552116;0.08897351345145223;0.6971161823320305
0.5344636877724945;0.11983745627685526;0.6993075074331344
0.4968734763294452;0.12775932001421544;0.6613577940273723
0.56189759403878;0.11289341090668227;0.733100800576617
0.5767207086821818;0.15798268358977907;0.7103180660779495
0.47910603795522944;0.771752238132018;0.12621795033499353
0.564434146201684;0.7014854767265609;0.13150591405299306
0.49475965196025395;0.7689930163795867;0.14784643170180864
0.6133088827485866;0.6808982497810826;0.13601607235190472
0.5669676283012163;0.725289879318193;0.16042908264546513
0.39815842807171387;0.8617888669494861;0.2313535673967534
0.4043110345832744;0.8736261187041725;0.18658948587151658
0.4485707217373949;0.8184434875068403;0.16345978790230076
0.3720455326298569;0.9282094458565031;0.1969657494948169
0.4685513899352956;0.7908059226395413;0.14024216349513474
0.6162148472390817;0.5890772206310934;0.08119941576469254
0.46527582452918625;0.8008558005454484;0.1746658740625031
0.4814633592276181;0.7925309329194106;0.19563450496862667
0.5261816014385503;0.7635962348429841;0.19183650358727986
0.6061865581855346;0.7274151057578788;0.181326109963708
0.43804084367408985;0.8251709870656322;0.2079315494238539
0.35023086592869745;0.9002277568988994;0.2774682643344314
0.4496437049990567;0.8145571879048125;0.22092786247187327
0.3443209342655115;0.8816862235331835;0.30499118783389095
0.611460108116936;0.4800120319322763;0.04482555551471524
0.6073534942665201;0.4123978915644468;0.029458074325649872
0.6312632403860963;0.45808306785075414;0.04119845348916807
0.5792296821433651;0.2700468279223046;0.1423772231125915
0.5620246546473202;0.29484967201526635;0.1806429477040006
0.6248789772109479;0.28823612830920753;0.14790895601285836
0.5733345889663399;0.3403397933388132;0.23619410028089777
0.4631045138673484;0.28921290905202274;0.2061362498078083
0.6578500996661998;0.573428047457022;0.358909107513029
0.6630673611463882;0.6366947175440056;0.3677013465828475
0.7080739299037838;0.6528913734617052;0.3406144880958035
0.6767291482394411;0.6811673645066667;0.3634741282567784
0.6038162229927503;0.6410525302426804;0.4046597976784657
0.6958189463709099;0.500709361743173;0.07234040224217494
0.7523542642438141;0.5341962831516811;0.10534988150082772
0.7034922308890911;0.5930183648895914;0.11456198388241416
0.8046645482209625;0.5006898750662191;0.11392411336225196
0.8026640944317054;0.540461505403425;0.12775970019017388
0.650991669778037;0.5401542341677549;0.07091705715219403
0.6569937077556718;0.4811094872454695;0.05400835276035983
0.6585542420061343;0.4161824377671902;0.03823991637323229
0.6552935310303176;0.6391669893593334;0.12420798119447449
0.6501061096116072;0.5934205443169349;0.09387128303303784
0.6660427067227112;0.676019408602695;0.15669246955646643
0.6722233156966404;0.5582548055440073;0.08567572041561958
0.6981244861887277;0.4268074192883327;0.053663399275877495
0.7306249037432976;0.6375553267398445;0.15215716502859017
0.5867051951512313;0.3440555324462255;0.018287459257233112
0.6067545629941575;0.34393687436469106;0.01828693842523867
0.5257357707189944;0.16058801998636202;0.008071331716443168
0.5417970887778739;0.16594260145826017;0.01310723441211756
0.5676426285086001;0.17126542325417113;0.005485469684822919
0.570496881616715;0.17018955436480657;0.010853182397719598
0.4968485837538234;0.16857417010146103;0.03160089061675971
0.7567299904084146;0.3260641241519529;0.1155827243653848
0.7780963439035191;0.3438368966710081;0.11416336119876293
0.7734233535957454;0.33258581202234777;0.09348113329305817
0.7937595275599918;0.36299916420521283;0.1078812744919213
0.7840040909845339;0.3643389759913124;0.13777988747688785
0.65155603911731;0.343350816534267;0.02420135753404345
0.6518449095005406;0.2936054689780972;0.01759416888202228
0.6868876542831825;0.32116015195926495;0.031097954158949215
0.6251164449155758;0.4104970330928415;0.030324912833087275
0.568923302998426;0.2750642774280809;0.00841652587062576
0.5223197300930825;0.2208316127276433;0.0032187110615401904
0.49469057569439784;0.188078137209785;0.002497937738608806
0.470050032502829;0.16075571579803594;0.0028259220318339216
0.4955338543525063;0.16547469045702398;0.0010039712152856537
0.603541329030299;0.26007116301284566;0.007066116137596394
0.6245013812555728;0.250979967842116;0.009373668660586925
0.6121777450617909;0.2120663589198308;0.006124988767885231
0.6321503955157736;0.22479869174122252;0.013528464235905925
0.5315269174473845;0.16049590040877826;0.0006593241882480294
0.5134961101478192;0.15932633911546137;0.0028117206702268794
0.4870676313517267;0.15541722796118435;0.010635418204798444
0.5906742762366468;0.1864724360314917;0.004020361161769713
0.5649452692623566;0.17101491356568257;0.0
0.606037585403289;0.19108908582571557;0.011645928952350655
0.5491479397127741;0.16451811097309801;0.0015165827739560566
0.49677660732558027;0.16070425119584736;0.020398907174142483
0.5864157512281042;0.17621113467305943;0.010515557147334554
0.6123212794363079;0.24108989774475922;0.09035305897014327
0.5541812134131581;0.24919502153767012;0.12037302386159698
0.4808428363075562;0.23668074722802698;0.1233681691785108
0.6776465777783693;0.30500300698669763;0.14282263012002905
0.6748921644123203;0.27711700799243566;0.10960694616214683
0.7285229505112121;0.32134417170855045;0.1326086588969635
0.6897594037287557;0.34210172629362795;0.17958087541102336
0.7210510066808152;0.3273765907166164;0.04700833695213552
0.7263730005943634;0.3001631858728278;0.05183510295276809
0.7441293493720449;0.3161811432574046;0.06072308899484672
0.7300355064063244;0.3763645339884905;0.05577972296338075
0.6649414841543287;0.23525335832803257;0.04117023603555497
0.6757028528523846;0.24598142987237837;0.05920190450944467
0.6976135762836063;0.26098373015297516;0.054505873194641785
0.6454952371658067;0.23426838104420247;0.06328669162004569
0.6884860390679068;0.26247003074002695;0.07939277515297248
0.6782143630330242;0.2962517002613165;0.026901035050135882
0.6447565110612616;0.22174662123783512;0.024715445370144827
0.6351184284449103;0.21222597170719593;0.026129663424262015
0.7132218777978316;0.27970733608362564;0.05100217627272743
0.6930077287966351;0.2768384338677612;0.03683631884052979
0.7249347982885496;0.28356777881977385;0.06678166984007441
0.6874828258209745;0.2570314663789065;0.04202035670362581
0.6446270839631604;0.22361357420750388;0.04646798298860503
0.705561281152212;0.2686825362964179;0.0726845563165564
0.6259730358802216;0.21820527917770435;0.052167935852799496
0.6214896845041017;0.2692688803720092;0.124855296260926
0.6198782022781598;0.20046184202267545;0.027997865497386015
0.6044789129723805;0.18500070783886538;0.017813816111970106
0.6231730486965081;0.20941103114478046;0.012391395519151555
0.7084372024086026;0.2786583902579069;0.08908399897033188
0.7422067675119447;0.3075918576171559;0.10424557168765475
0.7252435913562503;0.35178786291848496;0.16850685756212014
0.7503316472196615;0.30669806062380817;0.0798019803843086
0.7617557510557226;0.3237857186031995;0.07546254475021716
0.7735064447587856;0.3475350220278456;0.07664725384066348
0.7324757838711584;0.292034531833782;0.08642831266821449
0.7382789747757301;0.3006854914409343;0.06274379016282608
0.7570192020747406;0.3163502046338602;0.09975407125876691
0.7841309450943434;0.35159452876835934;0.08895952934396024
0.8232193331303452;0.4622400866697028;0.11377937378327242
0.8232301568108339;0.43010909216416193;0.10983833660725204
0.8370077950631888;0.4562874764607174;0.12162011892761129
0.7650671841453927;0.3639242404994703;0.0709675930451874
0.8043887637143796;0.388523428477573;0.09944167338351591
0.7872817112082149;0.3690600066060429;0.08447007199007704
0.7952254770260391;0.3717222732625248;0.13301103463767233
0.5804260618838321;0.3813452603835501;0.2859745405316693
0.6477161555035091;0.41209981526086276;0.2717804590044772
0.500684156918524;0.3440067554737516;0.29544177587339093
0.6388275300874832;0.5182166696217863;0.35501151439530726
0.6755135388331839;0.4938557054297843;0.31290410309252853
0.6070937642446539;0.551511618502437;0.3973297788252486
0.827724452411927;0.5918931807543875;0.22737376151701155
0.8265145481350596;0.6189988761393646;0.22770269123292003
0.8355884970894671;0.6097354509380025;0.20714801323145987
0.8217799112691405;0.6430304858311179;0.22341691274616507
0.809878332217274;0.6343544347552018;0.24994586319541906
0.7553591210961544;0.444140648509097;0.22683483269217805
0.7157016495338782;0.4570808222878938;0.261556913998172
0.7680207292181865;0.48500091849080457;0.24195816321745922
0.7706207929804829;0.37683826063577236;0.1618318237537425
0.7623111661300093;0.41008748348751584;0.19570918081752087
0.8034199737690634;0.4415297045901997;0.18893845004463874
0.7133930363971408;0.37391418238441887;0.1966992290253907
0.7894850663290505;0.5262557042155461;0.24482112319089216
0.816642108083932;0.5058962955482798;0.2139981567420897
0.81053907969328;0.5698297887310819;0.24114220006533849
0.7591963042493977;0.5573529687500732;0.28092240763548165
0.817655066755948;0.572449985901343;0.15206881235586592
0.8429230985136371;0.5552246904525343;0.16087580415980882
0.8380771905843345;0.579396842602877;0.17091819680868456
0.7844163491939254;0.6184564494131862;0.16110530798452433
0.8493496469145106;0.47403644030140824;0.15119967314741206
0.8480343623702152;0.4852618897988506;0.1690006602341823
0.853835971624328;0.5077222218174076;0.16368342519202433
0.8338510226860003;0.45779645279523057;0.17113337942887158
0.8423073071652903;0.5037750712186821;0.1882616237246942
0.8234209954273267;0.5124055861946181;0.12747965214711332
0.8434851548002767;0.4899144991366693;0.13493970467892005
0.8447163241519741;0.46636515673133444;0.13531229247787122
0.8387492226244001;0.44351435199796124;0.14055043406449438
0.8512978966710237;0.5314561507652449;0.1604148449281454
0.8455285774177594;0.5123417615758878;0.14282143804332353
0.8524059151320009;0.5422034903348006;0.1778556971353577
0.8505973180635491;0.49665316882741123;0.14644970199168916
0.8393209405955845;0.45181795390665364;0.1581603938465629
0.8502190241353496;0.5193857589523828;0.18286596777162012
0.8006729918890205;0.3892101071544378;0.14768389145709057
0.8246076577765252;0.4347550168274861;0.16507954703605793
0.7851573193450707;0.4677189273125218;0.22006397770098746
0.8224564026009178;0.41964140145983236;0.15202229262892494
0.8351406836274738;0.4423355229174619;0.12177665153669642
0.8413409320889322;0.5278918124734513;0.1984644091554659
0.8360652945015594;0.5697889530369675;0.21563052033301647
0.7768044253199107;0.5859110755286816;0.27511442767680494
0.8460105762426187;0.5761050254295216;0.19222716024018807
0.8379716177187391;0.597857308018256;0.18805836155826863
0.8212411651389588;0.6252821995251537;0.18942659289459154
0.8460210271615736;0.5536932014959194;0.197901832117381
0.8470648189839673;0.5645703463039062;0.17380770392612135
0.8384247712004222;0.5868824441797177;0.21237839635731046
0.8254265441263196;0.6323368420472603;0.20358683334552535
0.6622549147998188;0.3653141562696297;0.2175551568618578
0.48875035675214995;0.32294750054892674;0.2588633197217062
0.6310172495825916;0.4479840016592272;0.318915398334301
0.7141197017727687;0.554700730918147;0.3122113554699234
0.6133117111186819;0.5857132482589543;0.39627035551261464
0.7460131003083174;0.5959984944004648;0.3017724364281765
0.7436696095606878;0.6372872006744542;0.3113122165727821
0.7866277344337288;0.6289142996761639;0.27292994101196855
0.7332804992578074;0.678429278462877;0.32231240616012774
0.8032696574140982;0.6548326115606306;0.2556421651729077
0.6306006758072679;0.7724131426062363;0.37941278148433555
0.607191777833093;0.7857177665093346;0.38317754156584766
0.6261618390506403;0.7907230005629072;0.36772569560248775
0.5861665981809921;0.7966274043418544;0.3805926258230881
0.5783574083987775;0.7804093769182355;0.39917294182582513
0.6655552144923919;0.7191055999838185;0.20151590781159825
0.7199246831606007;0.7178496455026503;0.22319847887752287
0.6851803397690093;0.7475958654129238;0.25523703621219346
0.609754174244323;0.7045030237516757;0.15741723051789563
0.7667977358058635;0.6583490145897849;0.18309993188716922
0.7619827905100734;0.6924265797169895;0.21477712542130648
0.7913349838052482;0.6842938565808765;0.22431455815480977
0.7756455107387907;0.7041092334792226;0.2387937879093533
0.7966055625073643;0.6379671523784712;0.1814546106751964
0.8094276653220299;0.6649416986364711;0.22116813854260292
0.8133358429002873;0.6466574516565774;0.20023375411220107
0.8063326214175541;0.6731801387108656;0.23848968158226508
0.8122251567171952;0.6517320466612858;0.24373604952765165
0.6567125437902791;0.7159632338756943;0.3749659501836668
0.6960004052387694;0.7218090746947393;0.35000216386764477
0.6351513267159645;0.7510053748992769;0.3829551618166063
0.6071188548670285;0.7186854106598377;0.4017136404008035
0.6654704114750271;0.7753372457809566;0.30362949650820253
0.6882702584961718;0.7743219515278149;0.31428102829872223
0.6638169907351945;0.7841987034471103;0.32927859385913644
0.6186954948277648;0.7940024198837988;0.33058823670864557
0.7553670023014603;0.7288559091310338;0.28412209817634565
0.739926411483575;0.7323154998848231;0.3075846669224158
0.7285323826563777;0.749561654276404;0.3071731372293841
0.7485483440553863;0.7069009723532853;0.30543687803477865
0.7187460700248016;0.7373555635306939;0.3297005892243087
0.7177720002676019;0.738925011336122;0.2535780613212271
0.7450831728165388;0.7352285033692696;0.26567337757749515
0.7659707030638624;0.719820475359397;0.2607517804056159
0.7830814709234347;0.7024220191526608;0.2592285397447786
0.7103096972204425;0.7635135611530144;0.30850017374132394
0.7259423235288407;0.7501957327612866;0.28102204788233653
0.6981949807643237;0.7672509994048305;0.3299388360409021
0.7399109434301981;0.7432838989881502;0.2833123631618183
0.7635930313141569;0.7137251960106235;0.28537278734690047
0.7129638151473148;0.7519065397509144;0.32906910337005363
0.7057333742190864;0.6814854901187737;0.34453623886845963
0.8003751237234807;0.676874265817039;0.25232995205596986
0.7903233958398499;0.6933201064261565;0.23912546056308726
0.6974717592135331;0.7493410078746141;0.3447632546768377
0.6568166483278395;0.7672270256814235;0.3672212000815138
0.5948798012269907;0.7403181322612156;0.4040804681207024
0.6640047341553041;0.7807837434502732;0.3502933072139493
0.6431103763737434;0.791026897267288;0.34970960420756375
0.6106346777243151;0.800370566208165;0.3549216185607664
0.6801049340148149;0.7668329992928206;0.35029204257704133
0.679259646242492;0.7791606963993011;0.3303789148480031
0.6451185455860935;0.778533220948129;0.36833092850336163
0.6024392017979346;0.8004454160021385;0.36662768668554657
0.5480092653800305;0.8087456495509384;0.3517245672820699
0.5060376277734953;0.8133598500024285;0.3559365400165308
0.5241627727871215;0.810738300875302;0.37002758523467455
0.48639556565074493;0.8121525659839699;0.37557889500778924
0.5890340951243644;0.8030959197142618;0.347985980680143
0.5626660418976548;0.8064716716083404;0.3709681153176639
0.583736130393259;0.8053565180016873;0.3626821328003866
0.5683935481415362;0.7879725322447739;0.3975293124735114
0.5516592332610843;0.5542501326896963;0.4601114238406906
0.5435686059231412;0.4558516931418278;0.49709371781016465
0.5299726870695367;0.6061525468378608;0.47281076497285557
